BRANCH_ID,BRANCH_NAME,CREATION_DATE,CREDIT_LIMIT,ACTIVATED,STATUS,STATUS_NAME,DELINQUENCY,LAST_STATEMENT_DATE,NAME,JOINING_FEE,ANNUAL_FEE,LEDGER_BALANCE,AVAILABLE_LIMIT,LAST_PAYMENT_AMOUNT,LAST_PAYMENT_DATE,TOTAL_HOLD,GENDER,DOB,ORGANIZATION,CUSTOMER_TYPE,RIM_NO,CLOSURE_DATE,OVERDUEAMOUNT,NO_OF_CYCLES,FIRST_REPLACED_CARD,SECOND_REPLACED_CARD,THIRD_REPLACED_CARD,Card account status 
8,Zagazig,2020-05-23,20000,A,NEW,New,0,2026-02-26,Business Credit Card,500,150,1712.89,18231.06,4116.18,2026-02-02,777.75,F,1987-12-27,Self Employed,Primary,100603,,0.0,70,,,,NEW
8,Zagazig,2020-05-23,20000,A,WROF,Write Off,180,2026-02-23,Platinum Credit Card,500,150,8592.48,11375.77,5206.69,2026-02-27,839.22,F,1987-12-27,Self Employed,Primary,100603,2026-02-08,6492.8,70,,,,WROF
1,Cairo Main,2022-01-05,5000,A,NORM,Normal,0,2026-02-28,Gold Credit Card,200,0,1742.62,2805.02,317.91,2026-02-10,804.72,M,1963-04-23,Ministry of Health,Primary,100604,,0.0,50,,,,NORM
4,Mansoura,2020-12-09,15000,A,NORM,Normal,0,2026-02-26,Classic Credit Card,100,300,5738.0,8894.67,2956.83,2026-02-10,1762.68,M,1999-09-19,Edita Food Industries,Primary,100605,,0.0,63,,,,NORM
4,Mansoura,2020-12-09,15000,A,NORM,Normal,0,2026-02-28,Cashback Card,100,300,1433.64,13508.46,4432.56,2026-02-18,475.48,M,1999-09-19,Edita Food Industries,Primary,100605,,0.0,63,,,,NORM
4,Mansoura,2020-12-09,15000,A,NEW,New,0,2026-02-16,Gold Credit Card,100,300,9219.13,5431.49,3195.72,2026-02-17,1421.91,M,1999-09-19,Edita Food Industries,Primary,100605,,0.0,63,,,,NEW
2,Giza,2020-05-11,30000,A,30DD,30 Days Delinquent,30,2026-02-20,Gold Credit Card,500,0,17111.92,12436.61,1103.61,2026-02-03,1042.27,M,1975-03-07,Freelancer,Primary,100606,,1277.25,70,,,,30DD
4,Mansoura,2022-03-30,50000,A,NORM,Normal,0,2026-02-16,Platinum Credit Card,100,1000,6375.44,43559.05,10719.73,2026-02-11,1323.02,F,1983-11-21,Edita Food Industries,Primary,100607,,0.0,47,,,,NORM
4,Mansoura,2022-03-30,50000,A,NORM,Normal,0,2026-03-01,Cashback Card,100,1000,37783.43,11958.76,11496.3,2026-02-18,51.82,F,1983-11-21,Edita Food Industries,Primary,100607,,0.0,47,,,,NORM
1,Cairo Main,2021-02-21,15000,A,NEW,New,0,2026-03-01,Gold Credit Card,0,150,10870.12,3888.92,476.68,2026-02-03,1751.94,F,1988-03-27,Government,Primary,100608,,0.0,61,MC-OLD,,,NEW
1,Cairo Main,2021-02-21,15000,A,NORM,Normal,0,2026-02-15,Cashback Card,0,150,1403.66,13449.19,426.05,2026-02-17,1083.95,F,1988-03-27,Government,Primary,100608,,0.0,61,MC-OLD,,,NORM
1,Cairo Main,2021-02-21,15000,I,CLSC,Closed by Customer,0,2026-02-27,Classic Credit Card,0,150,7303.25,7504.37,1328.42,2026-01-30,1136.41,F,1988-03-27,Government,Primary,100608,2026-01-22,0.0,61,MC-OLD,,,CLSC
1,Cairo Main,2021-02-21,15000,A,NEW,New,0,2026-02-18,Travel Rewards Card,0,150,1487.66,13311.75,162.82,2026-02-03,712.48,F,1988-03-27,Government,Primary,100608,,0.0,61,MC-OLD,,,NEW
8,Zagazig,2023-03-17,15000,A,NORM,Normal,0,2026-02-22,Cashback Card,500,500,-5.5,14588.01,3749.91,2026-02-03,1152.78,F,1983-04-11,Edita Food Industries,Primary,100609,,0.0,36,VISA-OLD,VISA-OLD2,,NORM
8,Zagazig,2023-03-17,15000,A,NORM,Normal,0,2026-02-14,Travel Rewards Card,500,500,-216.63,14566.82,345.61,2026-02-07,15.57,F,1983-04-11,Edita Food Industries,Primary,100609,,0.0,36,VISA-OLD,VISA-OLD2,,NORM
1,Cairo Main,2020-06-18,20000,A,NORM,Normal,0,2026-02-23,Gold Credit Card,500,1000,4534.97,14991.07,4242.81,2026-02-09,1502.43,M,1969-04-17,Freelancer,Secondary,100610,,0.0,69,,,,NORM
1,Cairo Main,2020-06-18,20000,A,LOST,Lost,0,2026-02-18,Cashback Card,500,1000,15841.81,3704.6,103.64,2026-02-03,1836.82,M,1969-04-17,Freelancer,Secondary,100610,,0.0,69,,,,LOST
1,Cairo Main,2020-06-18,20000,A,30DD,30 Days Delinquent,30,2026-02-23,World Elite Card,500,1000,10603.41,9354.73,4876.68,2026-02-21,148.45,M,1969-04-17,Freelancer,Secondary,100610,,11572.65,69,,,,30DD
9,Ismailia,2019-07-05,10000,A,NORM,Normal,0,2026-02-28,Gold Credit Card,0,500,5053.12,4865.28,1687.61,2026-02-24,1884.02,F,1963-10-20,Juhayna,Primary,100611,,0.0,81,VISA-OLD,,,NORM
7,Luxor,2023-07-31,50000,A,90DA,90 Days Delinquent,90,2026-02-23,Platinum Credit Card,0,300,8922.29,40744.85,7170.01,2026-02-02,1352.44,M,1976-06-26,Talaat Moustafa Group,Primary,100612,,28338.24,31,MC-OLD,VISA-OLD2,,90DA
9,Ismailia,2018-11-17,30000,I,CLSD,Closed,0,2026-02-18,Classic Credit Card,100,300,11842.32,17976.07,1390.5,2026-02-11,897.93,M,1988-11-14,Elsewedy Capital,Primary,100613,2026-02-05,0.0,88,,,,CLSD
5,Tanta,2024-10-10,15000,A,NORM,Normal,0,2026-02-24,Classic Credit Card,500,500,4621.39,10325.5,4073.02,2026-02-06,1577.99,M,1968-07-20,Ministry of Health,Primary,100614,,0.0,16,MC-OLD,,,NORM
5,Tanta,2024-10-10,15000,A,60DA,60 Days Delinquent,60,2026-02-18,Titanium Credit Card,500,500,9852.83,4822.34,4244.37,2026-02-16,858.65,M,1968-07-20,Ministry of Health,Primary,100614,,8293.23,16,MC-OLD,,,60DA
5,Tanta,2024-10-10,15000,A,NORM,Normal,0,2026-02-16,World Elite Card,500,500,-30.49,14914.43,216.3,2026-02-11,1286.44,M,1968-07-20,Ministry of Health,Primary,100614,,0.0,16,MC-OLD,,,NORM
7,Luxor,2020-07-18,20000,A,NORM,Normal,0,2026-02-22,Business Credit Card,500,500,16883.57,2782.82,5248.81,2026-02-24,1229.16,F,1970-03-17,Self Employed,Primary,100615,,0.0,68,,,,NORM
7,Luxor,2022-09-07,20000,A,NEW,New,0,2026-02-18,Cashback Card,0,300,2654.69,17315.67,3502.3,2026-02-18,1491.08,M,1994-07-18,Freelancer,Primary,100616,,0.0,42,,,,NEW
1,Cairo Main,2021-12-23,50000,A,90DA,90 Days Delinquent,90,2026-02-25,Titanium Credit Card,200,300,25492.48,24049.88,3317.43,2026-02-03,1581.43,M,1982-06-02,Elsewedy Capital,Primary,100617,,2257.24,50,,,,90DA
3,Alexandria,2024-05-16,200000,A,WROF,Write Off,180,2026-02-26,Platinum Credit Card,500,0,51577.16,148207.6,1209.83,2026-02-12,1165.35,F,1974-10-24,Military,Primary,100618,2026-01-06,79143.6,21,,,,WROF
10,Suez,2021-06-01,10000,A,NORM,Normal,0,2026-02-28,Cashback Card,100,0,131.24,9487.35,2900.66,2026-02-01,718.62,F,1980-04-02,Orascom,Primary,100619,,0.0,57,,,,NORM
7,Luxor,2020-04-23,20000,A,NORM,Normal,0,2026-02-23,Classic Credit Card,200,1000,-129.87,19799.64,4755.64,2026-02-27,11.77,M,1972-09-24,Juhayna,Primary,100620,,0.0,71,VISA-OLD,,,NORM
7,Luxor,2020-04-23,20000,A,NORM,Normal,0,2026-03-01,Cashback Card,200,1000,14506.49,5105.52,1519.04,2026-02-06,1494.3,M,1972-09-24,Juhayna,Primary,100620,,0.0,71,VISA-OLD,,,NORM
3,Alexandria,2019-06-13,150000,A,SUSP,Profit Suspended,120,2026-02-14,World Elite Card,100,150,117273.98,32287.8,40816.65,2026-02-06,513.31,M,1964-12-19,Amazon Egypt,Primary,100621,,63281.5,81,VISA-OLD,,,SUSP
10,Suez,2021-06-25,200000,A,SUSP,Profit Suspended,120,2026-02-21,Platinum Credit Card,100,500,95880.28,104001.68,16829.37,2026-02-18,1750.56,M,1985-10-18,El Sewedy Electric,Secondary,100622,,51269.83,57,MC-OLD,,,SUSP
9,Ismailia,2024-05-20,100000,A,NORM,Normal,0,2026-02-19,World Elite Card,500,300,32413.71,67290.98,24859.03,2026-02-03,1823.44,F,1974-10-02,Freelancer,Primary,100623,,0.0,21,,,,NORM
4,Mansoura,2024-12-05,75000,A,NORM,Normal,0,2026-02-21,Platinum Credit Card,0,150,57681.04,16972.8,7660.81,2026-02-14,864.4,M,1968-01-21,Freelancer,Primary,100624,,0.0,15,MC-OLD,,,NORM
2,Giza,2020-06-08,100000,A,NEW,New,0,2026-02-18,World Elite Card,200,500,61846.99,37834.17,17144.96,2026-01-30,81.24,F,1991-04-24,Amazon Egypt,Primary,100625,,0.0,69,,VISA-OLD2,,NEW
2,Giza,2020-06-08,100000,A,NORM,Normal,0,2026-02-25,Titanium Credit Card,200,500,53880.8,45982.11,19954.67,2026-02-19,1315.85,F,1991-04-24,Amazon Egypt,Primary,100625,,0.0,69,,VISA-OLD2,,NORM
2,Giza,2020-06-08,100000,A,NORM,Normal,0,2026-02-15,Classic Credit Card,200,500,27704.1,71830.94,27231.03,2026-02-08,358.28,F,1991-04-24,Amazon Egypt,Primary,100625,,0.0,69,,VISA-OLD2,,NORM
2,Giza,2020-06-08,100000,I,CLSB,Closed by Bank,0,2026-02-15,Business Credit Card,200,500,60820.71,38865.74,22582.48,2026-02-19,1209.64,F,1991-04-24,Amazon Egypt,Primary,100625,2026-02-04,0.0,69,,VISA-OLD2,,CLSB
1,Cairo Main,2018-04-20,10000,I,CLSB,Closed by Bank,0,2026-02-17,Cashback Card,500,150,7467.43,2434.94,2570.04,2026-02-25,571.38,F,1980-09-24,Freelancer,Primary,100626,2025-12-31,0.0,95,,,,CLSB
3,Alexandria,2023-03-17,100000,A,NORM,Normal,0,2026-02-20,World Elite Card,500,300,92943.05,6856.52,20168.88,2026-02-13,750.65,M,1974-09-03,Freelancer,Primary,100627,,0.0,36,,VISA-OLD2,,NORM
2,Giza,2021-04-19,10000,A,NORM,Normal,0,2026-02-17,Classic Credit Card,0,300,5115.73,4877.11,388.43,2026-02-03,1613.28,M,1967-12-13,Ministry of Health,Primary,100628,,0.0,59,,,,NORM
2,Giza,2021-04-19,10000,A,LOST,Lost,0,2026-02-25,Cashback Card,0,300,-109.58,9511.14,2306.18,2026-02-16,1080.29,M,1967-12-13,Ministry of Health,Primary,100628,,0.0,59,,,,LOST
1,Cairo Main,2023-12-21,20000,A,NORM,Normal,0,2026-02-25,Cashback Card,0,500,14127.87,5717.91,1620.41,2026-02-12,1882.46,F,1990-04-12,Freelancer,Primary,100629,,0.0,26,MC-OLD,,,NORM
1,Cairo Main,2023-12-21,20000,I,CLSB,Closed by Bank,0,2026-02-16,Business Credit Card,0,500,10484.42,9199.92,3902.8,2026-02-03,249.87,F,1990-04-12,Freelancer,Primary,100629,2026-01-30,0.0,26,MC-OLD,,,CLSB
1,Cairo Main,2022-03-26,20000,A,NORM,Normal,0,2026-02-20,Classic Credit Card,0,500,1305.43,18445.75,268.83,2026-02-13,125.81,M,1994-08-25,Elsewedy Capital,Secondary,100630,,0.0,47,,,,NORM
2,Giza,2019-01-31,15000,A,NORM,Normal,0,2026-02-27,Cashback Card,0,300,13222.42,1301.66,3225.59,2026-02-22,295.04,F,1969-11-22,Orascom,Primary,100631,,0.0,86,,VISA-OLD2,,NORM
4,Mansoura,2022-06-07,75000,A,NORM,Normal,0,2026-02-19,Platinum Credit Card,500,300,6620.78,68277.68,18625.58,2026-02-24,780.56,M,1984-04-19,CIB,Primary,100632,,0.0,45,VISA-OLD,,,NORM
2,Giza,2021-02-14,200000,A,NORM,Normal,0,2026-02-20,World Elite Card,500,0,89409.77,110217.67,36012.21,2026-02-12,1757.14,M,1989-07-07,IBM Egypt,Primary,100633,,0.0,61,,VISA-OLD2,,NORM
6,Assiut,2022-05-11,15000,A,NORM,Normal,0,2026-02-19,Cashback Card,200,500,201.01,14321.1,3477.22,2026-02-27,16.51,M,1988-04-19,Edita Food Industries,Primary,100634,,0.0,46,MC-OLD,VISA-OLD2,,NORM
8,Zagazig,2023-09-25,20000,A,NORM,Normal,0,2026-02-27,Classic Credit Card,0,300,13375.17,6511.0,1130.51,2026-02-22,238.05,M,1977-02-24,Government,Primary,100635,,0.0,29,,VISA-OLD2,,NORM
8,Zagazig,2023-09-25,20000,A,NORM,Normal,0,2026-02-22,Cashback Card,0,300,17289.38,2702.29,1728.93,2026-02-09,298.83,M,1977-02-24,Government,Primary,100635,,0.0,29,,VISA-OLD2,,NORM
2,Giza,2019-07-18,50000,A,NORM,Normal,0,2026-02-27,Business Credit Card,0,150,33094.07,16550.38,13247.87,2026-02-28,1842.71,F,1962-09-08,Self Employed,Primary,100636,,0.0,80,,,,NORM
5,Tanta,2018-06-12,150000,A,NEW,New,0,2026-02-26,Platinum Credit Card,200,300,129335.71,20219.74,35677.37,2026-02-21,554.33,M,1974-03-30,Amazon Egypt,Primary,100637,,0.0,93,,,,NEW
5,Tanta,2018-06-12,150000,A,30DD,30 Days Delinquent,30,2026-02-14,Travel Rewards Card,200,300,110808.35,39051.13,23039.72,2026-01-31,530.48,M,1974-03-30,Amazon Egypt,Primary,100637,,3271.71,93,,,,30DD
4,Mansoura,2022-04-12,150000,I,CLSC,Closed by Customer,0,2026-02-15,World Elite Card,100,0,120153.77,29505.77,37551.3,2026-02-08,1183.48,M,1987-04-11,Edita Food Industries,Secondary,100638,2026-01-04,0.0,47,,,,CLSC
3,Alexandria,2024-02-27,20000,A,NORM,Normal,0,2026-02-25,Gold Credit Card,200,150,12472.67,7375.46,580.01,2026-02-04,229.51,M,1986-08-01,Elsewedy Capital,Primary,100639,,0.0,24,,VISA-OLD2,,NORM
4,Mansoura,2021-03-14,200000,I,CLSD,Closed,0,2026-02-27,World Elite Card,500,500,10927.21,189026.43,6542.96,2026-02-13,30.99,M,1973-08-06,Freelancer,Primary,100640,2026-01-28,0.0,60,VISA-OLD,VISA-OLD2,,CLSD
4,Mansoura,2021-03-14,200000,A,NORM,Normal,0,2026-02-20,Travel Rewards Card,500,500,123023.93,76784.64,9757.49,2026-02-01,816.8,M,1973-08-06,Freelancer,Primary,100640,,0.0,60,VISA-OLD,VISA-OLD2,,NORM
4,Mansoura,2021-03-14,200000,A,FRAD,Fraud,0,2026-02-16,Classic Credit Card,500,500,89056.84,110634.88,48646.1,2026-02-03,1358.57,M,1973-08-06,Freelancer,Primary,100640,,0.0,60,VISA-OLD,VISA-OLD2,,FRAD
4,Mansoura,2021-03-14,200000,A,NORM,Normal,0,2026-02-18,Titanium Credit Card,500,500,79428.99,120084.81,52010.51,2026-02-04,834.02,M,1973-08-06,Freelancer,Primary,100640,,0.0,60,VISA-OLD,VISA-OLD2,,NORM
10,Suez,2022-11-11,15000,A,90DA,90 Days Delinquent,90,2026-02-14,Business Credit Card,200,1000,3233.0,11505.66,3707.84,2026-02-22,298.19,M,1992-12-19,Self Employed,Primary,100641,,5032.08,40,,,,90DA
7,Luxor,2021-06-06,100000,A,NORM,Normal,0,2026-02-23,Platinum Credit Card,500,150,68524.46,31411.41,9808.07,2026-02-18,135.22,M,1980-10-18,Juhayna,Secondary,100642,,0.0,57,,,,NORM
9,Ismailia,2022-03-13,100000,A,NORM,Normal,0,2026-03-01,Platinum Credit Card,0,500,45270.6,54450.85,9933.56,2026-02-23,1969.81,M,1992-10-05,Microsoft Egypt,Secondary,100643,,0.0,48,,,,NORM
9,Ismailia,2022-03-13,100000,A,NORM,Normal,0,2026-02-24,World Elite Card,0,500,28379.95,71343.04,15323.53,2026-02-12,943.45,M,1992-10-05,Microsoft Egypt,Secondary,100643,,0.0,48,,,,NORM
9,Ismailia,2022-03-13,100000,A,NORM,Normal,0,2026-02-17,Titanium Credit Card,0,500,17509.56,82292.08,27452.45,2026-02-15,1417.18,M,1992-10-05,Microsoft Egypt,Secondary,100643,,0.0,48,,,,NORM
10,Suez,2020-03-06,75000,A,NORM,Normal,0,2026-02-19,Titanium Credit Card,500,300,35051.43,39463.64,15902.31,2026-02-19,1655.59,M,1967-04-14,Talaat Moustafa Group,Primary,100644,,0.0,72,VISA-OLD,,,NORM
10,Suez,2020-03-06,75000,A,NORM,Normal,0,2026-02-14,Cashback Card,500,300,49433.02,25502.29,7051.63,2026-02-08,144.51,M,1967-04-14,Talaat Moustafa Group,Primary,100644,,0.0,72,VISA-OLD,,,NORM
4,Mansoura,2018-05-22,50000,I,CLSB,Closed by Bank,0,2026-02-18,Platinum Credit Card,100,300,6295.28,43249.07,2843.73,2026-02-11,742.84,M,1981-06-06,Vodafone Egypt,Primary,100645,2026-01-22,0.0,94,,,,CLSB
4,Mansoura,2018-05-22,50000,A,90DA,90 Days Delinquent,90,2026-02-14,Travel Rewards Card,100,300,2153.87,47781.93,12620.96,2026-02-27,1423.74,M,1981-06-06,Vodafone Egypt,Primary,100645,,19871.68,94,,,,90DA
2,Giza,2019-01-14,75000,A,LOST,Lost,0,2026-03-01,Platinum Credit Card,500,150,12732.81,61789.84,14300.33,2026-02-21,243.56,F,1994-08-01,Microsoft Egypt,Primary,100646,,0.0,86,,VISA-OLD2,,LOST
2,Giza,2019-01-14,75000,A,SUSP,Profit Suspended,120,2026-02-17,Travel Rewards Card,500,150,-1072.46,73466.55,20955.91,2026-02-10,705.05,F,1994-08-01,Microsoft Egypt,Primary,100646,,16318.5,86,,VISA-OLD2,,SUSP
9,Ismailia,2022-04-17,200000,A,NORM,Normal,0,2026-02-14,World Elite Card,200,150,36956.4,162941.23,5801.08,2026-02-26,244.96,F,1989-07-15,Juhayna,Primary,100647,,0.0,47,VISA-OLD,,,NORM
9,Ismailia,2022-04-17,200000,I,CLSB,Closed by Bank,0,2026-02-21,Travel Rewards Card,200,150,27624.15,171966.51,34837.7,2026-01-31,901.85,F,1989-07-15,Juhayna,Primary,100647,2026-01-10,0.0,47,VISA-OLD,,,CLSB
1,Cairo Main,2023-07-08,5000,A,NEW,New,0,2026-03-01,Cashback Card,500,1000,3920.5,845.8,1125.01,2026-02-26,1492.62,F,1967-07-22,CIB,Primary,100648,,0.0,32,VISA-OLD,,,NEW
3,Alexandria,2020-02-03,15000,A,SUSP,Profit Suspended,120,2026-02-18,Cashback Card,0,500,3265.08,11587.67,3325.02,2026-02-13,1085.48,M,1976-10-21,El Sewedy Electric,Primary,100649,,5597.92,73,,,,SUSP
4,Mansoura,2022-08-02,100000,A,NORM,Normal,0,2026-02-27,World Elite Card,0,300,47912.59,51880.73,25136.09,2026-02-26,952.33,M,1971-08-20,Military,Primary,100650,,0.0,43,MC-OLD,,,NORM
8,Zagazig,2019-02-17,5000,A,NORM,Normal,0,2026-02-25,Classic Credit Card,0,0,4477.16,24.85,173.41,2026-02-03,1145.38,M,1981-10-06,Orange Egypt,Primary,100651,,0.0,85,,,,NORM
10,Suez,2020-12-24,100000,A,NORM,Normal,0,2026-02-22,Business Credit Card,200,300,53735.47,46155.85,15449.07,2026-02-15,982.09,F,1983-04-30,Self Employed,Secondary,100652,,0.0,63,,,,NORM
10,Suez,2020-12-24,100000,A,NORM,Normal,0,2026-02-23,Platinum Credit Card,200,300,81085.97,18437.74,3525.75,2026-02-22,334.76,F,1983-04-30,Self Employed,Secondary,100652,,0.0,63,,,,NORM
7,Luxor,2018-08-23,50000,A,NORM,Normal,0,2026-02-15,Platinum Credit Card,100,0,26609.3,23258.68,206.7,2026-02-27,900.94,M,1987-05-26,Edita Food Industries,Secondary,100653,,0.0,91,,,,NORM
7,Luxor,2018-08-23,50000,A,30DD,30 Days Delinquent,30,2026-02-23,Travel Rewards Card,100,0,46479.42,3154.66,11963.34,2026-01-31,1111.15,M,1987-05-26,Edita Food Industries,Secondary,100653,,26412.17,91,,,,30DD
6,Assiut,2024-12-07,100000,A,NORM,Normal,0,2026-03-01,World Elite Card,200,0,39517.86,60052.89,13771.28,2026-02-20,442.36,F,1980-04-09,Government,Secondary,100654,,0.0,14,,,,NORM
4,Mansoura,2023-06-08,75000,A,NORM,Normal,0,2026-02-17,Titanium Credit Card,500,0,60195.73,14313.26,281.74,2026-02-17,1344.42,F,1987-03-21,Military,Primary,100655,,0.0,33,,,,NORM
4,Mansoura,2023-06-08,75000,A,NORM,Normal,0,2026-02-25,World Elite Card,500,0,68285.46,6644.92,2703.29,2026-02-01,1934.11,F,1987-03-21,Military,Primary,100655,,0.0,33,,,,NORM
9,Ismailia,2024-05-31,150000,A,SUSP,Profit Suspended,120,2026-02-23,World Elite Card,500,150,86590.47,63346.0,38642.28,2026-01-30,1006.89,F,1999-04-22,Orange Egypt,Secondary,100656,,52502.05,21,VISA-OLD,VISA-OLD2,,SUSP
4,Mansoura,2020-05-16,15000,I,CLSB,Closed by Bank,0,2026-02-21,Cashback Card,0,150,6960.66,7798.96,1981.64,2026-02-03,853.32,F,1970-12-01,National Bank of Egypt,Secondary,100657,2026-01-12,0.0,70,,,,CLSB
5,Tanta,2023-05-05,10000,A,60DA,60 Days Delinquent,60,2026-02-20,Cashback Card,0,300,1262.68,8634.32,2165.77,2026-01-30,720.31,M,1989-11-14,Banque Misr,Secondary,100658,,5177.68,34,MC-OLD,,,60DA
5,Tanta,2023-05-05,10000,A,NEW,New,0,2026-02-28,Travel Rewards Card,0,300,7804.54,1910.5,2700.4,2026-02-07,801.77,M,1989-11-14,Banque Misr,Secondary,100658,,0.0,34,MC-OLD,,,NEW
5,Tanta,2023-05-05,10000,I,CNCD,Cancelled,0,2026-02-22,Titanium Credit Card,0,300,-659.15,9204.27,283.5,2026-02-17,404.77,M,1989-11-14,Banque Misr,Secondary,100658,,0.0,34,MC-OLD,,,CNCD
6,Assiut,2022-04-13,150000,A,30DD,30 Days Delinquent,30,2026-02-21,World Elite Card,0,0,26678.26,122822.5,26022.51,2026-02-05,1999.33,F,1976-11-28,Amazon Egypt,Primary,100659,,47134.08,47,,,,30DD
6,Assiut,2022-04-13,150000,A,NORM,Normal,0,2026-02-16,Travel Rewards Card,0,0,137237.4,12433.69,15816.79,2026-02-01,308.04,F,1976-11-28,Amazon Egypt,Primary,100659,,0.0,47,,,,NORM
10,Suez,2019-06-06,50000,A,NORM,Normal,0,2026-02-22,Platinum Credit Card,100,500,1213.46,48350.08,7015.24,2026-02-05,1364.42,F,1976-06-30,Microsoft Egypt,Primary,100660,,0.0,82,,,,NORM
9,Ismailia,2024-09-30,200000,A,NORM,Normal,0,2026-02-22,World Elite Card,100,300,128579.33,71267.21,47357.08,2026-02-06,504.84,M,1989-10-09,Elsewedy Capital,Primary,100661,,0.0,17,VISA-OLD,,,NORM
10,Suez,2019-08-21,5000,A,LOST,Lost,0,2026-02-19,Cashback Card,0,300,-2.05,4653.3,869.08,2026-02-05,1851.43,F,1972-09-17,Military,Primary,100662,,0.0,79,,,,LOST
5,Tanta,2022-03-23,5000,A,60DA,60 Days Delinquent,60,2026-02-21,Cashback Card,100,150,3806.41,790.34,250.38,2026-02-10,1245.33,M,1991-08-02,Edita Food Industries,Secondary,100663,,2274.38,47,,,,60DA
7,Luxor,2019-10-15,5000,A,NORM,Normal,0,2026-02-16,Gold Credit Card,200,500,3462.2,1077.1,290.13,2026-02-22,1378.69,F,1973-06-01,Ministry of Health,Primary,100664,,0.0,77,,,,NORM
4,Mansoura,2024-02-23,75000,A,NORM,Normal,0,2026-02-16,Platinum Credit Card,500,150,31602.9,43152.67,11692.5,2026-02-14,952.48,M,1991-06-13,CIB,Primary,100665,,0.0,24,VISA-OLD,,,NORM
3,Alexandria,2020-06-12,20000,A,NORM,Normal,0,2026-02-27,Cashback Card,0,150,2401.59,17204.25,1251.71,2026-02-15,1551.12,F,1969-05-29,Vodafone Egypt,Secondary,100666,,0.0,69,VISA-OLD,,,NORM
1,Cairo Main,2021-12-27,100000,A,NORM,Normal,0,2026-02-18,World Elite Card,100,500,16968.06,82734.13,6601.76,2026-02-10,1628.05,M,1964-04-22,Orascom,Primary,100667,,0.0,50,,,,NORM
1,Cairo Main,2021-12-27,100000,A,NORM,Normal,0,2026-02-20,Cashback Card,100,500,90792.98,8880.84,5374.69,2026-02-03,1573.25,M,1964-04-22,Orascom,Primary,100667,,0.0,50,,,,NORM
1,Cairo Main,2021-12-27,100000,I,CLSB,Closed by Bank,0,2026-02-14,Titanium Credit Card,100,500,10158.8,89537.3,12181.27,2026-02-28,726.64,M,1964-04-22,Orascom,Primary,100667,2026-01-06,0.0,50,,,,CLSB
8,Zagazig,2024-09-07,15000,A,NORM,Normal,0,2026-02-26,Cashback Card,0,500,-19.86,14939.14,1504.41,2026-02-09,1051.38,F,1973-07-30,Microsoft Egypt,Primary,100668,,0.0,18,VISA-OLD,,,NORM
8,Zagazig,2024-09-07,15000,A,NORM,Normal,0,2026-02-21,Travel Rewards Card,0,500,2958.18,11667.13,2247.26,2026-02-15,312.57,F,1973-07-30,Microsoft Egypt,Primary,100668,,0.0,18,VISA-OLD,,,NORM
1,Cairo Main,2019-04-23,10000,A,NORM,Normal,0,2026-03-01,Cashback Card,100,0,9424.64,273.51,2592.02,2026-02-26,1049.15,F,1965-05-20,CIB,Primary,100669,,0.0,83,,VISA-OLD2,,NORM
3,Alexandria,2023-06-07,75000,A,NORM,Normal,0,2026-02-21,Platinum Credit Card,100,500,55517.95,19289.81,18574.17,2026-02-02,1408.07,M,1977-03-22,Juhayna,Primary,100670,,0.0,33,MC-OLD,VISA-OLD2,,NORM
8,Zagazig,2023-10-27,200000,A,NORM,Normal,0,2026-02-27,World Elite Card,0,150,156241.59,43268.02,20557.62,2026-02-07,1811.47,M,1962-11-13,Ministry of Health,Primary,100671,,0.0,28,VISA-OLD,,,NORM
8,Zagazig,2023-10-27,200000,A,NORM,Normal,0,2026-02-17,Travel Rewards Card,0,150,118910.92,81075.7,27707.4,2026-02-14,462.33,M,1962-11-13,Ministry of Health,Primary,100671,,0.0,28,VISA-OLD,,,NORM
2,Giza,2019-06-12,200000,A,NORM,Normal,0,2026-02-26,World Elite Card,0,0,185339.74,14368.24,2703.27,2026-02-16,362.45,M,1961-10-03,El Sewedy Electric,Primary,100672,,0.0,81,,VISA-OLD2,,NORM
2,Giza,2019-06-12,200000,A,NORM,Normal,0,2026-02-24,Travel Rewards Card,0,0,18052.9,181794.32,3428.09,2026-02-07,1017.83,M,1961-10-03,El Sewedy Electric,Primary,100672,,0.0,81,,VISA-OLD2,,NORM
3,Alexandria,2018-01-01,20000,A,NORM,Normal,0,2026-02-21,Cashback Card,200,1000,9883.98,9625.56,5467.03,2026-01-31,1240.9,F,1978-12-23,Juhayna,Primary,100673,,0.0,99,VISA-OLD,,,NORM
9,Ismailia,2024-10-18,150000,A,NORM,Normal,0,2026-02-18,World Elite Card,0,150,89670.26,59953.28,41175.24,2026-02-17,887.86,M,1975-10-18,Government,Primary,100674,,0.0,16,,,,NORM
10,Suez,2020-06-03,200000,A,NORM,Normal,0,2026-02-26,Platinum Credit Card,500,150,141326.36,58429.19,6937.89,2026-02-28,671.29,F,1984-10-06,IBM Egypt,Primary,100675,,0.0,69,,,,NORM
3,Alexandria,2020-04-14,10000,A,30DD,30 Days Delinquent,30,2026-02-24,Cashback Card,100,500,6.69,9510.78,2190.47,2026-02-22,1700.1,M,1984-01-15,Talaat Moustafa Group,Primary,100676,,4217.6,71,VISA-OLD,,,30DD
